"brand","Series","PartNo","DetailLink","dataSheet","Package version","frange [min]","frange [max]","PL(1dB)","VDS","η","GP","Test signal","Product status"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-500 MHz HF / VHF","BLF574XRS","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_500_mhz_hf_vhf/BLF574XRS.html","http://www.nxp.com/documents/data_sheet/BLF574XR_BLF574XRS.pdf","SOT1214B","10","500","600","50","74.7","24","Pulsed RF; Pulsed RF","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-500 MHz HF / VHF","BLF578","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_500_mhz_hf_vhf/BLF578.html","http://www.nxp.com/documents/data_sheet/BLF578.pdf","SOT539A","10","500","1200","50","75","26","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-500 MHz HF / VHF","BLF578XR","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_500_mhz_hf_vhf/BLF578XR.html","http://www.nxp.com/documents/data_sheet/BLF578XR_BLF578XRS.pdf","SOT539A","10","500","1400","50","69","23.5","Pulsed RF; Pulsed RF","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-500 MHz HF / VHF","BLF578XRS","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_500_mhz_hf_vhf/BLF578XRS.html","http://www.nxp.com/documents/data_sheet/BLF578XR_BLF578XRS.pdf","SOT539B","10","500","1400","50","69","23.5","Pulsed RF; Pulsed RF","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-500 MHz HF / VHF","BLF640","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_500_mhz_hf_vhf/BLF640.html","http://www.nxp.com/documents/data_sheet/BLF640.pdf","SOT538A","10","2200","10","28","31","19.3","1-c WCDMA; 1-c WCDMA","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-500 MHz HF / VHF","BLF642","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_500_mhz_hf_vhf/BLF642.html","http://www.nxp.com/documents/data_sheet/BLF642.pdf","SOT467C","1","1400","35","32","63","19","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-500 MHz HF / VHF","BLF644P","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_500_mhz_hf_vhf/BLF644P.html","http://www.nxp.com/documents/data_sheet/BLF644P.pdf","SOT1228A","10","1300","70","32","66","23.5","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-500 MHz HF / VHF","BLF645","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_500_mhz_hf_vhf/BLF645.html","http://www.nxp.com/documents/data_sheet/BLF645.pdf","SOT540A","1","1400","100","32","56","18","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-500 MHz HF / VHF","BLF647P","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_500_mhz_hf_vhf/BLF647P.html","http://www.nxp.com/documents/data_sheet/BLF647P.pdf","SOT1121A","10","1500","200","32","70","18","Pulsed RF; Pulsed RF","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-500 MHz HF / VHF","BLF647PS","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_500_mhz_hf_vhf/BLF647PS.html","http://www.nxp.com/documents/data_sheet/BLF647PS.pdf","SOT1121B","10","1500","200","32","70","17.5","Pulsed RF; Pulsed RF","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-500 MHz HF / VHF","BLF871","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_500_mhz_hf_vhf/BLF871.html","http://www.nxp.com/documents/data_sheet/BLF871_BLF871S.pdf","SOT467C","1","1000","100","40","60","21","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-500 MHz HF / VHF","BLF871S","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_500_mhz_hf_vhf/BLF871S.html","http://www.nxp.com/documents/data_sheet/BLF871_BLF871S.pdf","SOT467B","1","1000","100","40","60","21","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-500 MHz HF / VHF","BLF881","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_500_mhz_hf_vhf/BLF881.html","http://www.nxp.com/documents/data_sheet/BLF881_BLF881S.pdf","SOT467C","1","1000","140","50","49","21","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-500 MHz HF / VHF","BLF881S","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_500_mhz_hf_vhf/BLF881S.html","http://www.nxp.com/documents/data_sheet/BLF881_BLF881S.pdf","SOT467B","1","1000","140","50","49","21","CW; CW","Production"
"nxp","RF---Amplifiers---Power transistors---Broadcast---0-500 MHz HF / VHF","BLF882","http://www.nxp.com/products/rf/amplifiers/power_transistors/broadcast/0_500_mhz_hf_vhf/BLF882.html","http://www.nxp.com/documents/data_sheet/BLF882_BLF882S.pdf","SOT502A","10","860","200","50","63","20.6","CW; CW","Production"
