"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC567xK","SPC5675KFF0MMS2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC567xK&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc567xk-mcu-for-automotive-industrial-radar-applications:MPC567xK?&fpsp=1&tab=Documentation_Tab#SPC5675KFF0MMS2","Freescale 32-bit MCU, Dual Power Arch, 2MB Flash, 180MHz, -40/+125degC, Automotive Qual, MAPBGA 473","-","MAPBGA 473","1 @ CNY216.89 each","AUTO; >=10 YEARS APPLICATION LIFE","2048","512","64","4","e200","2","-","180","3","-","-","-","-","64","Watchdog OSC/Timer, Temperature Sensor, Memory Protection Unit (MPU), Memory Management Unit (MMU), Floating Point Unit (FPU), Cross Triggering Unit (CTU)","Quality Managed","-","-40 to 125","3.3 to 5","2","473","PRODUCT RAPID GROWTH(2)","-","-","-","Periodic Interrupt Timer","Fast Ethernet","-","JTAG, Nexus3+","-","-","-","Output Compare, Input Capture, eTimer","6-ch. 16 bit, 6-ch. 32 bit","34","4","12","-","1","34-ch. 12-bit","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC567xK","SPC5675KFF0MMS2R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC567xK&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc567xk-mcu-for-automotive-industrial-radar-applications:MPC567xK?&fpsp=1&tab=Documentation_Tab#SPC5675KFF0MMS2R","Freescale 32-bit MCU, Dual Power Arch, 2MB Flash, 180MHz, -40/+125degC, Automotive Qual, MAPBGA 473","-","MAPBGA 473","1 @ CNY218.67 each","AUTO; >=10 YEARS APPLICATION LIFE","2048","512","64","-","e200","2","-","180","-","-","-","-","-","64","Watchdog OSC/Timer, Temperature Sensor, Memory Protection Unit (MPU), Memory Management Unit (MMU), Floating Point Unit (FPU), Cross Triggering Unit (CTU)","Quality Managed","-","-40 to 125","3.3 to 5","2","473","PRODUCT RAPID GROWTH(2)","-","-","-","Periodic Interrupt Timer","Fast Ethernet","-","JTAG, Nexus3+","-","-","-","Output Compare, Input Capture, eTimer","6-ch. 16 bit, 6-ch. 32 bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC567xK","SPC5675KFF0VMM2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC567xK&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc567xk-mcu-for-automotive-industrial-radar-applications:MPC567xK?&fpsp=1&tab=Documentation_Tab#SPC5675KFF0VMM2","Freescale 32-bit MCU, Dual Power Arch, 2MB Flash, 180MHz, -40/+105degC, Automotive Qual, MAPBGA 257","-","MAPBGA 257","1 @ CNY197.43 each","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","257","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC567xK","SPC5675KFF0VMM2R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC567xK&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc567xk-mcu-for-automotive-industrial-radar-applications:MPC567xK?&fpsp=1&tab=Documentation_Tab#SPC5675KFF0VMM2R","Freescale 32-bit MCU, Dual Power Arch, 2MB Flash, 180MHz, -40/+105degC, Automotive Qual, MAPBGA 257","-","MAPBGA 257","1 @ CNY199.21 each","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","257","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC567xK","SPC5675KFF0VMS2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC567xK&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc567xk-mcu-for-automotive-industrial-radar-applications:MPC567xK?&fpsp=1&tab=Documentation_Tab#SPC5675KFF0VMS2","Freescale 32-bit MCU, Dual Power Arch, 2MB Flash, 180MHz, -40/+105degC, Automotive Qual, MAPBGA 473","-","MAPBGA 473","1 @ CNY206.59 each","AUTO; >=10 YEARS APPLICATION LIFE","2048","512","64","4","e200","2","-","180","3","-","-","-","-","64","Watchdog OSC/Timer, Temperature Sensor, Memory Protection Unit (MPU), Memory Management Unit (MMU), Floating Point Unit (FPU), Cross Triggering Unit (CTU)","Quality Managed","-","-40 to 105","3.3 to 5","2","473","PRODUCT RAPID GROWTH(2)","-","-","-","Periodic Interrupt Timer","Fast Ethernet","-","JTAG, Nexus3+","-","-","-","Output Compare, Input Capture, eTimer","4-ch. 16-bit, 4-ch. 32 bit","34","4","12","-","1","34-ch. 12-bit","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC567xK","SPC5675KFF0VMS2R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC567xK&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc567xk-mcu-for-automotive-industrial-radar-applications:MPC567xK?&fpsp=1&tab=Documentation_Tab#SPC5675KFF0VMS2R","Freescale 32-bit MCU, Dual Power Arch, 2MB Flash, 180MHz, -40/+105degC, Automotive Qual, MAPBGA 473","-","MAPBGA 473","1 @ CNY208.43 each","AUTO; >=10 YEARS APPLICATION LIFE","2048","512","64","4","e200","2","-","180","3","-","-","-","-","64","Watchdog OSC/Timer, Temperature Sensor, Memory Protection Unit (MPU), Memory Management Unit (MMU), Floating Point Unit (FPU), Cross Triggering Unit (CTU)","Quality Managed","-","-40 to 105","3.3 to 5","2","473","PRODUCT RAPID GROWTH(2)","-","-","-","Periodic Interrupt Timer","Fast Ethernet","-","JTAG, Nexus3+","-","-","-","Output Compare, Input Capture, eTimer","4-ch. 16-bit, 4-ch. 32 bit","34","4","12","-","1","34-ch. 12-bit","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5676R","SPC5676RDK3MVU1","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5676R&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc5676r-mcu-for-automotive-industrial-engine-management:MPC5676R?&fpsp=1&tab=Documentation_Tab#SPC5676RDK3MVU1","Freescale 32-bit MCU, Power Arch core, 6MB Flash, 184MHz, -40/+125degC, Automotive Grade, PBGA 416","-","TEPBGA 416","1 @ CNY242.13 each","AUTO; >=10 YEARS APPLICATION LIFE","6000","384","64","4","e200","2","eTPU","184","-","-","-","-","-","128","-","-","-","-40 to 125","-","2","416","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","-","JTAG, Nexus3+","-","-","-","eMIOS","32-ch. 24 bit","64","3","12","-","-","64-ch. 12-bit","-","-","-","-","-","-","-","5","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5676R","SPC5676RDK3MVU1R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5676R&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc5676r-mcu-for-automotive-industrial-engine-management:MPC5676R?&fpsp=1&tab=Documentation_Tab#SPC5676RDK3MVU1R","Freescale 32-bit MCU, Power Arch core, 6MB Flash, 184MHz, -40/+125degC, Automotive Grade, PBGA 416","-","TEPBGA 416","-","AUTO; >=10 YEARS APPLICATION LIFE","6000","384","-","4","e200","2","eTPU","184","-","-","-","-","-","128","-","-","-","-40 to 125","-","2","416","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","-","JTAG, Nexus3+","-","-","-","eMIOS","32-ch. 24 bit","64","3","12","-","-","64-ch. 12-bit","-","-","-","-","-","-","-","5","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5676R","SPC5676RDK3MVY1","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5676R&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc5676r-mcu-for-automotive-industrial-engine-management:MPC5676R?&fpsp=1&tab=Documentation_Tab#SPC5676RDK3MVY1","Freescale 32-bit MCU, Power Arch core, 6MB Flash, 184MHz, -40/+125degC, Automotive Grade, PBGA 516","-","TEPBGA 516","1 @ CNY251.35 each","AUTO; >=10 YEARS APPLICATION LIFE","6000","384","64","4","e200","2","eTPU","184","-","-","-","-","-","128","-","-","-","-40 to 125","-","2","516","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","-","JTAG, Nexus3+","-","-","-","eMIOS","32-ch. 24 bit","64","3","12","-","-","64-ch. 12-bit","-","-","-","-","-","-","-","5","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC574xP","SPC5742PK1MLQ5","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC574xP&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc57xx-mcus/ultra-reliable-mpc574xp-mcu-for-automotive-industrial-safety-applications:MPC574xP?&fpsp=1&tab=Documentation_Tab#SPC5742PK1MLQ5","1.5MB NVM, 2 x e200Z4 cores, 150MHz, 192K SRAM, 4 x ADC, 2 x PWM, 2 x SENT","-","LQFP 144","-","AUTO; >=10 YEARS APPLICATION LIFE","1500","192","-","3","e200","2","-","150","-","-","4","-","-","32","-","ISO 26262","79","-40 to 135","3.15 to 3.6","2","144","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","-","-","-","-","-","eTimer, PWM","6-ch. 16 bit","64","-","12","-","-","64-ch. 12-bit","-","-","-","-","-","-","-","-","-","2","-","-"
