"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","状态","频率 (Min) (MHz) ","频率 (Max) (MHz) ","供电电压 (Typ) (V) ","P1dB (Typ) (dBm) ","P1dB (Typ) (W) ","输出功率 (Typ) (W)  @ Intermodulation Level at Test Signal","测试信号","功率增益 (Typ) (dB)  @ f (MHz)","效率 (Typ) (%) ","热阻 (Spec)(&#176;C/W)","匹配","类型","模具技术","PLC代码","预算报价（不含税）(CNY)","封装类型和焊端数","Pin count","PLC描述","频率 (Min-Max) (MHz) ","互调失真 - IM3 (Typ) (dBc) ","无铅","认证级别","RoHS","宽带效率 (Typ) (%) ","宽带频率 (Min-Max) (MHz) (f)","替代部件"
"FSL","射频---工业、科技和医疗射频","MRFE6VP61K25N","MRFE6VP61K25GNR6","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MRFE6VP61K25N&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/rf/rf-industrial-scientific-and-medical/1.8-600-mhz-1250-w-cw-50-v-wideband-rf-power-ldmos-transistors:MRFE6VP61K25N?&fpsp=1&tab=Documentation_Tab#MRFE6VP61K25GNR6","Wideband RF Power LDMOS Transistor, 1.8-600 MHz, 1250 W CW, 50 V","<a target="_blank" id="OPNsuggestedDriver" style="cursor:pointer"  onclick="showpopup('MRFE6VP61K25GNR6');trackRFAnalytics('MRFE6VP61K25GNR6','opn');"><center><br><img class="img-sugg-driver" src="/shared/images/suggestedDriver.png"></img></br></center></a>","-","1.8","600","50","61","1250","1250 @ Peak","Pulse","23 @ 230","72.3","0.06","Unmatched","AB","LDMOS","2","-","High Pwr RF SMT 5","5","PRODUCT RAPID GROWTH(2)","1.8 to 600","-","-","10-YEARS APPLICATION LIFE","-","-","-","-"
"FSL","射频---工业、科技和医疗射频","MRFE6VP61K25N","MRFE6VP61K25NR6","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MRFE6VP61K25N&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/rf/rf-industrial-scientific-and-medical/1.8-600-mhz-1250-w-cw-50-v-wideband-rf-power-ldmos-transistors:MRFE6VP61K25N?&fpsp=1&tab=Documentation_Tab#MRFE6VP61K25NR6","Wideband RF Power LDMOS Transistor, 1.8-600 MHz, 1250 W CW, 50 V","<a target="_blank" id="OPNsuggestedDriver" style="cursor:pointer"  onclick="showpopup('MRFE6VP61K25NR6');trackRFAnalytics('MRFE6VP61K25NR6','opn');"><center><br><img class="img-sugg-driver" src="/shared/images/suggestedDriver.png"></img></br></center></a>","-","1.8","600","50","61","1250","1250 @ Peak","Pulse","23 @ 230","72.3","0.06","Unmatched","AB","LDMOS","2","-","High Pwr RF SMT 5","5","PRODUCT RAPID GROWTH(2)","1.8 to 600","-","-","10-YEARS APPLICATION LIFE","-","-","-","-"
"FSL","射频---工业、科技和医疗射频","MRFE6VP6600N","MRFE6VP6600GNR3","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MRFE6VP6600N&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/rf/rf-industrial-scientific-and-medical/1.8-600-mhz-600-w-cw-50-v-wideband-rf-power-ldmos-transistors:MRFE6VP6600N?&fpsp=1&tab=Documentation_Tab#MRFE6VP6600GNR3","WIDEBAND RF POWER LDMOS TRANSISTORS 1.8-600 MHz, 600 W CW, 50 V","<a target="_blank" id="OPNsuggestedDriver" style="cursor:pointer"  onclick="showpopup('MRFE6VP6600GNR3');trackRFAnalytics('MRFE6VP6600GNR3','opn');"><center><br><img class="img-sugg-driver" src="/shared/images/suggestedDriver.png"></img></br></center></a>","-","1.8","600","50","57.8","600","600 @ CW","CW","24 @ 98","81","-","Unmatched","AB","LDMOS","2","-","High Pwr RF SMT 5","5","PRODUCT RAPID GROWTH(2)","1.8 to 600","-","-","10-YEARS APPLICATION LIFE","-","-","-","-"
"FSL","射频---工业、科技和医疗射频","MRFE6VP6600N","MRFE6VP6600NR3","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MRFE6VP6600N&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/rf/rf-industrial-scientific-and-medical/1.8-600-mhz-600-w-cw-50-v-wideband-rf-power-ldmos-transistors:MRFE6VP6600N?&fpsp=1&tab=Documentation_Tab#MRFE6VP6600NR3","WIDEBAND RF POWER LDMOS TRANSISTORS 1.8-600 MHz, 600 W CW, 50 V","<a target="_blank" id="OPNsuggestedDriver" style="cursor:pointer"  onclick="showpopup('MRFE6VP6600NR3');trackRFAnalytics('MRFE6VP6600NR3','opn');"><center><br><img class="img-sugg-driver" src="/shared/images/suggestedDriver.png"></img></br></center></a>","-","1.8","600","50","57.8","600","600 @ CW","CW","24 @ 98","81","-","Unmatched","AB","LDMOS","2","-","High Pwr RF SMT 5","5","PRODUCT RAPID GROWTH(2)","1.8 to 600","-","-","10-YEARS APPLICATION LIFE","-","-","-","-"
"FSL","射频---工业、科技和医疗射频","MRFE6VP6300H","MRFE6VP6300HR3","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MRFE6VP6300H&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/rf/rf-industrial-scientific-and-medical/1.8-600-mhz-300-w-50-v-lateral-n-channel-broadband-rf-power-mosfets:MRFE6VP6300H?&fpsp=1&tab=Documentation_Tab#MRFE6VP6300HR3","Lateral N-Channel Broadband RF Power MOSFET, 1.8-600 MHz, 300 W, 50 V","-","-","1.8","600","50","54.8","300","300 @ CW","1-Tone","25 @ 130","80","0.19","Unmatched","AB","LDMOS","3","-","Air Cavity 5","5","PRODUCT STABLE GROWTH/MATURITY(3)","1.8 to 600","-","-","10-YEARS APPLICATION LIFE","-","-","-","-"
"FSL","射频---工业、科技和医疗射频","MRFE6VP6300H","MRFE6VP6300HR5","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MRFE6VP6300H&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/rf/rf-industrial-scientific-and-medical/1.8-600-mhz-300-w-50-v-lateral-n-channel-broadband-rf-power-mosfets:MRFE6VP6300H?&fpsp=1&tab=Documentation_Tab#MRFE6VP6300HR5","Lateral N-Channel Broadband RF Power MOSFET, 1.8-600 MHz, 300 W, 50 V","-","-","1.8","600","50","54.8","300","300 @ CW","1-Tone","25 @ 130","80","0.19","Unmatched","AB","LDMOS","3","-","Air Cavity 5","5","PRODUCT STABLE GROWTH/MATURITY(3)","1.8 to 600","-","-","10-YEARS APPLICATION LIFE","-","-","-","-"
"FSL","射频---工业、科技和医疗射频","MRFE6VP6300H","MRFE6VP6300HSR5","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MRFE6VP6300H&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/rf/rf-industrial-scientific-and-medical/1.8-600-mhz-300-w-50-v-lateral-n-channel-broadband-rf-power-mosfets:MRFE6VP6300H?&fpsp=1&tab=Documentation_Tab#MRFE6VP6300HSR5","Lateral N-Channel Broadband RF Power MOSFET, 1.8-600 MHz, 300 W, 50 V","-","-","1.8","600","50","54.8","300","300 @ CW","1-Tone","25 @ 130","80","0.19","Unmatched","AB","LDMOS","3","-","Air Cavity 5","5","PRODUCT STABLE GROWTH/MATURITY(3)","1.8 to 600","-","-","10-YEARS APPLICATION LIFE","-","-","-","-"
"FSL","射频---工业、科技和医疗射频","MRFE6VP5600H","MRFE6VP5600HR5","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MRFE6VP5600H&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/rf/rf-industrial-scientific-and-medical/1.8-600-mhz-600-w-cw-50-v-lateral-n-channel-broadband-rf-power-mosfets:MRFE6VP5600H?&fpsp=1&tab=Documentation_Tab#MRFE6VP5600HR5","Lateral N-Channel Broadband RF Power MOSFET, 1.8-600 MHz, 600 W CW, 50 V","<a target="_blank" id="OPNsuggestedDriver" style="cursor:pointer"  onclick="showpopup('MRFE6VP5600HR5');trackRFAnalytics('MRFE6VP5600HR5','opn');"><center><br><img class="img-sugg-driver" src="/shared/images/suggestedDriver.png"></img></br></center></a>","-","1.8","600","50","57.8","600","600 @ CW","1-Tone","24.6 @ 230","75.2","0.12","Unmatched","AB","LDMOS","3","-","Air Cavity 5","5","PRODUCT STABLE GROWTH/MATURITY(3)","1.8 to 600","-","-","10-YEARS APPLICATION LIFE","-","-","-","-"
"FSL","射频---工业、科技和医疗射频","MRFE6VP5600H","MRFE6VP5600HR6","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MRFE6VP5600H&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/rf/rf-industrial-scientific-and-medical/1.8-600-mhz-600-w-cw-50-v-lateral-n-channel-broadband-rf-power-mosfets:MRFE6VP5600H?&fpsp=1&tab=Documentation_Tab#MRFE6VP5600HR6","Lateral N-Channel Broadband RF Power MOSFET, 1.8-600 MHz, 600 W CW, 50 V","<a target="_blank" id="OPNsuggestedDriver" style="cursor:pointer"  onclick="showpopup('MRFE6VP5600HR6');trackRFAnalytics('MRFE6VP5600HR6','opn');"><center><br><img class="img-sugg-driver" src="/shared/images/suggestedDriver.png"></img></br></center></a>","-","1.8","600","50","57.8","600","600 @ CW","1-Tone","24.6 @ 230","75.2","0.12","Unmatched","AB","LDMOS","3","-","Air Cavity 5","5","PRODUCT STABLE GROWTH/MATURITY(3)","1.8 to 600","-","-","10-YEARS APPLICATION LIFE","-","-","-","-"
"FSL","射频---工业、科技和医疗射频","MRFE6VP5600H","MRFE6VP5600HSR5","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MRFE6VP5600H&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/rf/rf-industrial-scientific-and-medical/1.8-600-mhz-600-w-cw-50-v-lateral-n-channel-broadband-rf-power-mosfets:MRFE6VP5600H?&fpsp=1&tab=Documentation_Tab#MRFE6VP5600HSR5","Lateral N-Channel Broadband RF Power MOSFET, 1.8-600 MHz, 600 W CW, 50 V","<a target="_blank" id="OPNsuggestedDriver" style="cursor:pointer"  onclick="showpopup('MRFE6VP5600HSR5');trackRFAnalytics('MRFE6VP5600HSR5','opn');"><center><br><img class="img-sugg-driver" src="/shared/images/suggestedDriver.png"></img></br></center></a>","-","1.8","600","50","57.8","600","600 @ CW","1-Tone","24.6 @ 230","75.2","0.12","Unmatched","AB","LDMOS","3","-","Air Cavity 5","5","PRODUCT STABLE GROWTH/MATURITY(3)","1.8 to 600","-","-","10-YEARS APPLICATION LIFE","-","-","-","-"
"FSL","射频---工业、科技和医疗射频","MRFE6VP5150N","MRFE6VP5150GNR1","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MRFE6VP5150N&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/rf/rf-industrial-scientific-and-medical/1.8-600-mhz-150-w-cw-50-v-wideband-rf-power-ldmos-transistors:MRFE6VP5150N?&fpsp=1&tab=Documentation_Tab#MRFE6VP5150GNR1","WIDEBAND RF POWER LDMOS TRANSISTORS, 1.8--600 MHz, 150 W CW, 50 V","-","-","1.8","600","50","51.8","150","150 @ CW","CW","26.3 @ 230","72","0.21","Unmatched","AB","LDMOS","2","-","High Pwr RF SMT 5","5","PRODUCT RAPID GROWTH(2)","1.8 to 600","-","-","10-YEARS APPLICATION LIFE","-","-","-","-"
"FSL","射频---工业、科技和医疗射频","MRFE6VP5150N","MRFE6VP5150NR1","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MRFE6VP5150N&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/rf/rf-industrial-scientific-and-medical/1.8-600-mhz-150-w-cw-50-v-wideband-rf-power-ldmos-transistors:MRFE6VP5150N?&fpsp=1&tab=Documentation_Tab#MRFE6VP5150NR1","WIDEBAND RF POWER LDMOS TRANSISTORS, 1.8--600 MHz, 150 W CW, 50 V","-","-","1.8","600","50","51.8","150","150 @ CW","CW","26.3 @ 230","72","0.21","Unmatched","AB","LDMOS","2","-","High Pwr RF SMT 5","5","PRODUCT RAPID GROWTH(2)","1.8 to 600","-","-","10-YEARS APPLICATION LIFE","-","-","-","-"
"FSL","射频---工业、科技和医疗射频","MRFE6VP100H","MRFE6VP100HR5","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MRFE6VP100H&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/rf/rf-industrial-scientific-and-medical/1.8-2000-mhz-100-w-50-v-broadband-rf-power-ldmos-transistors:MRFE6VP100H?&fpsp=1&tab=Documentation_Tab#MRFE6VP100HR5","Broadband RF Power LDMOS Transistor, 1.8-2000 MHz, 100 W, 50 V","-","-","1.8","2000","50","50","100","100 @ CW","1-Tone","27.2 @ 512","70","0.38","Unmatched","AB","LDMOS","2","-","Air Cavity 5","5","PRODUCT RAPID GROWTH(2)","0.0000018 to 2000","-","-","10-YEARS APPLICATION LIFE","-","70","0 to 2000","-"
"FSL","射频---工业、科技和医疗射频","MRFE6VP100H","MRFE6VP100HSR5","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MRFE6VP100H&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/rf/rf-industrial-scientific-and-medical/1.8-2000-mhz-100-w-50-v-broadband-rf-power-ldmos-transistors:MRFE6VP100H?&fpsp=1&tab=Documentation_Tab#MRFE6VP100HSR5","Broadband RF Power LDMOS Transistor, 1.8-2000 MHz, 100 W, 50 V","-","-","1.8","2000","50","50","100","100 @ CW","1-Tone","27.2 @ 512","70","0.38","Unmatched","AB","LDMOS","2","-","Air Cavity 5","5","PRODUCT RAPID GROWTH(2)","0.0000018 to 2000","-","-","10-YEARS APPLICATION LIFE","-","70","0 to 2000","-"
"FSL","射频---工业、科技和医疗射频","MRF7S24250N","MRF7S24250NR3","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MRF7S24250N&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/rf/rf-industrial-scientific-and-medical/250-w-cw-over-2400-2500-mhz-32-v-rf-power-ldmos-transistor:MRF7S24250N?&fpsp=1&tab=Documentation_Tab#MRF7S24250NR3","RF POWER LDMOS TRANSISTOR, 2450 MHz, 250 W, 32 V","<a target="_blank" id="OPNsuggestedDriver" style="cursor:pointer"  onclick="showpopup('MRF7S24250NR3');trackRFAnalytics('MRF7S24250NR3','opn');"><center><br><img class="img-sugg-driver" src="/shared/images/suggestedDriver.png"></img></br></center></a>","-","2400","2500","32","54","250","250 @ CW","CW","14.7 @ 2450","54.8","0.26","I/O","AB","LDMOS","2","-","High Pwr RF SMT 3","3","PRODUCT RAPID GROWTH(2)","2400 to 2500","-","-","10-YEARS APPLICATION LIFE","-","-","-","-"
"FSL","射频---工业、科技和医疗射频","MRFE6VP5300N","MRFE6VP5300GNR1","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MRFE6VP5300N&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/rf/rf-industrial-scientific-and-medical/1.8-600-mhz-300-w-cw-50-v-wideband-rf-power-ldmos-transistors:MRFE6VP5300N?&fpsp=1&tab=Documentation_Tab#MRFE6VP5300GNR1","WIDEBAND RF POWER LDMOS TRANSISTOR, 1.8--600 MHz, 300 W CW, 50 V","-","-","1.8","600","50","54.8","300","300 @ CW","CW","25 @ 230","70","0.22","Unmatched","AB","LDMOS","2","-","High Pwr RF SMT 5","5","PRODUCT RAPID GROWTH(2)","1.8 to 600","-","-","10-YEARS APPLICATION LIFE","-","-","-","-"
"FSL","射频---工业、科技和医疗射频","MRFE6VP5300N","MRFE6VP5300NR1","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MRFE6VP5300N&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/rf/rf-industrial-scientific-and-medical/1.8-600-mhz-300-w-cw-50-v-wideband-rf-power-ldmos-transistors:MRFE6VP5300N?&fpsp=1&tab=Documentation_Tab#MRFE6VP5300NR1","WIDEBAND RF POWER LDMOS TRANSISTOR, 1.8--600 MHz, 300 W CW, 50 V","-","-","1.8","600","50","54.8","300","300 @ CW","CW","25 @ 230","70","0.22","Unmatched","AB","LDMOS","2","-","High Pwr RF SMT 5","5","PRODUCT RAPID GROWTH(2)","1.8 to 600","-","-","10-YEARS APPLICATION LIFE","-","-","-","-"
