"brand","Series","FileType","Title","Url"
NXP,MCU---Cortex_M0/M0+---LPC800,最小系统与快速入门,【快速入门】TinyM0+ 开发工具快速入门 V1.10,http://www.zlgmcu.com/NXP/LPC800/pdf/TinyM0-plus_fast.pdf
NXP,MCU---Cortex_M0/M0+---LPC800,最小系统与快速入门,【硬件资料】TinyM0+开发工具原理图库,http://www.zlgmcu.com/download/downs.asp?ID=6144
NXP,MCU---Cortex_M0/M0+---LPC800,工具与软件,【配套软件】FlashMagic V7.02,http://www.zlgmcu.com/download/downs.asp?ID=6143
NXP,MCU---Cortex_M0/M0+---LPC800,工具与软件,【配套工具】LPC81x系列微控制器GPIO位置分配工具,http://www.zlgmcu.com/download/downs.asp?ID=5921
NXP,MCU---Cortex_M0/M0+---LPC800,工具与软件,【配套工具】LPC800系列微控制器时钟配置工具,http://www.lpcware.com/content/nxpfile/lpc8xx-clock-and-pll-configuration-tool
NXP,MCU---Cortex_M0/M0+---LPC800,工具与软件,【配套工具】LPC81x开关矩阵配置工具,http://www.lpcware.com/content/nxpfile/nxp-switch-matrix-tool-lpc800
NXP,MCU---Cortex_M0/M0+---LPC800,工具与软件,【配套工具】LPC系列微控制器初始化和引脚配置工具Online,http://www.lpcware.com/content/tools/lpc-initializer
NXP,MCU---Cortex_M0/M0+---LPC800,技术应用文档,NXP在线引脚配置工具使用说明V1.00,http://www.zlgmcu.com/NXP/LPC800/pdf/NXP_um.pdf
NXP,MCU---Cortex_M0/M0+---LPC800,技术应用文档,LPC800系列微控制器SCTimer/PWM 电容式触摸按键中的应用,http://www.zlgmcu.com/download/downs.asp?ID=6631
NXP,MCU---Cortex_M0/M0+---LPC800,技术应用文档,LPC800系列微控制器低功耗模式和唤醒时间,http://www.zlgmcu.com/download/downs.asp?ID=6632
NXP,MCU---Cortex_M0/M0+---LPC800,技术应用文档,LPC81x_LPC1100系列微控制器实现红外遥控解码（支持NEC和RC5协议）,http://www.zlgmcu.com/download/downs.asp?ID=6559
NXP,MCU---Cortex_M0/M0+---LPC800,技术应用文档,LPC81x基于I2C中断的掉电模式唤醒研究,http://www.zlgmcu.com/download/downs.asp?ID=6141
NXP,MCU---Cortex_M0/M0+---LPC800,技术应用文档,LPC81x基于模拟比较器的∑ -Δ ADC实现,http://www.zlgmcu.com/download/downs.asp?ID=6140
NXP,MCU---Cortex_M0/M0+---LPC800,技术应用文档,LPC81x系列微控制器IAP编程说明,http://www.zlgmcu.com/download/downs.asp?ID=6243
NXP,MCU---Cortex_M0/M0+---LPC800,技术应用文档,LPC81x系列微控制器SCT外设使用说明 V1.01,http://www.zlgmcu.com/NXP/LPC800/pdf/LPC800_um.pdf
NXP,MCU---Cortex_M0/M0+---LPC800,技术应用文档,LPC81x系列微控制器SCT外设应用示例,http://www.zlgmcu.com/download/downs.asp?ID=6195
NXP,MCU---Cortex_M0/M0+---LPC800,技术应用文档,LPC81x系列微控制器介绍PPT,http://www.zlgmcu.com/download/downs.asp?ID=6060
NXP,MCU---Cortex_M0/M0+---LPC800,技术应用文档,LPC81x系列微控制器时钟配置指南,http://www.zlgmcu.com/download/downs.asp?ID=6183
NXP,MCU---ARM7---LPC2100_LPC2200,工具与软件,【工具软件】LPC2000系列ARM微控制器ISP软件V2.2.3,http://www.zlgmcu.com/philips/arm/about/LPC_ARM_ISP_V2.2.3.zip
NXP,MCU---ARM7---LPC2100_LPC2200,工具与软件,【配套软件】FlashMagic V8.80,http://www.flashmagictool.com
NXP,MCU---ARM7---LPC2100_LPC2200,技术应用文档,【应用文档】LPC2119芯片版本的识别方法,http://www.zlgmcu.com/download/downs.asp?ID=4035
NXP,MCU---ARM7---LPC2100_LPC2200,技术应用文档,【应用文档】LPC系列全速USB使用指导,http://www.lpcware.com/content/nxpfile/an11392-guidelines-full-speed-usb-nxps-lpc-microcontrollers
NXP,MCU---ARM7---LPC2100_LPC2200,技术应用文档,【应用文档】LP214x USB的虚拟串口,http://www.lpcware.com/content/nxpfile/an10420-usb-virtual-com-port-lpc214x
NXP,MCU---ARM7---LPC2100_LPC2200,技术应用文档,【应用文档】LPC2138的掉电模式解析,http://www.lpcware.com/content/nxpfile/an10535-lpc2138-extreme-power-down-application-note
NXP,MCU---ARM7---LPC2100_LPC2200,技术应用文档,【应用文档】在LPC2138的掉电模式下利用USB唤醒,http://www.lpcware.com/content/nxpfile/an10493-lpc214x-power-down-mode-and-usb-wake
NXP,MCU---ARM7---LPC2100_LPC2200,技术应用文档,【应用文档】如何有效利用LPC213x的RTC,http://www.lpcware.com/content/nxpfile/an10382-using-rtc-efficiently-lpc213x
NXP,MCU---ARM7---LPC2100_LPC2200,技术应用文档,【应用文档】LPC21xx和LPC22xx全速Can传输,http://www.lpcware.com/content/nxpfile/an10324-implementing-full-can-message-handling-lpc21xx-and-lpc22xx
NXP,MCU---ARM7---LPC2100_LPC2200,技术应用文档,【应用文档】如何从用户代码进入ISP模式,http://www.lpcware.com/content/nxpfile/an10356-entering-isp-mode-user-code
NXP,MCU---ARM7---LPC2100_LPC2200,技术应用文档,【应用文档】LPC2214的eCos运行,http://www.lpcware.com/content/nxpfile/an10605-running-ecos-lpc2214
NXP,MCU---ARM7---LPC2100_LPC2200,技术应用文档,【应用文档】LPC2200于NAND flash的连接,http://www.lpcware.com/content/nxpfile/an10600-connecting-nxp-arm-based-microcontroller-lpc2200-small-page-nand-flash
NXP,MCU---ARM7---LPC2100_LPC2200,技术应用文档,【应用文档】以太网的IAP,http://www.lpcware.com/content/nxpfile/an10744-ethernet-secondary-isp-bootloader
NXP,MCU---Cortex_M4---LPC54100,工具与软件,【配套软件】FlashMagic V8.80,http://www.flashmagictool.com
NXP,MCU---Cortex_M4---LPC54100,技术应用文档,【应用文档】SCT设计指导,http://www.lpcware.com/content/nxpfile/an11538-sctimerpwm-cookbook 
NXP,MCU---Cortex_M4---LPC54100,技术应用文档,【应用文档】双核应用笔记,http://www.lpcware.com/content/nxpfile/lpc54100-dual-core-usage-application-note
NXP,MCU---Cortex_M4---LPC54100,技术应用文档,【应用文档】低功耗模式与唤醒时间,http://www.lpcware.com/content/nxpfile/lpc54100-low-power-modes-and-wake-times-application-note
NXP,MCU---Cortex_M3---LPC1500,最小系统与快速入门,【快速入门】TinyM3-1500快速入门 V1.00,http://www.zlgmcu.com/download/downs.asp?ID=6590
NXP,MCU---Cortex_M3---LPC1500,最小系统与快速入门,【平台简介】TinyM3-1500开发平台介绍,http://www.zlgmcu.com/download/downs.asp?ID=6588
NXP,MCU---Cortex_M3---LPC1500,最小系统与快速入门,【配套例程】LPC1500系列微控制器配套例程V1.01,http://www.zlgmcu.com/NXP/LPC1000/LPC1500/LPC1500_routine.zip
NXP,MCU---Cortex_M3---LPC1500,最小系统与快速入门,【硬件资料】TinyM3-1500开发板器件库,http://www.zlgmcu.com/NXP/LPC1000/ds/TinyM3-1500_ku.zip
NXP,MCU---Cortex_M3---LPC1500,最小系统与快速入门,【硬件资料】TinyM3-1500开发板原理图,http://www.zlgmcu.com/download/downs.asp?ID=6578
NXP,MCU---Cortex_M3---LPC1500,最小系统与快速入门,【硬件资料】LPC1500系列微控制器最小系统原理图,http://www.zlgmcu.com/NXP/LPC1000/ds/LPC1500_system_sd.zip
NXP,MCU---Cortex_M3---LPC1500,工具与软件,【配套软件】FlashMagic V8.80,http://www.flashmagictool.com
NXP,MCU---Cortex_M3---LPC1500,技术应用文档,【应用文档】LPC1500系列微控制器CAN ISP升级方法,http://www.zlgmcu.com/NXP/LPC1000/LPC1500/LPC1500_can_isp.zip
NXP,MCU---Cortex_M3---LPC1500,技术应用文档,【应用文档】LPC1500微控制器的IAP使用指南,http://www.zlgmcu.com/NXP/LPC1000/LPC1500/LPC1500_user.zip
NXP,MCU---Cortex_M3---LPC1500,技术应用文档,【应用文档】LPC1500微控制器的SCT应用大全,http://www.zlgmcu.com/NXP/LPC1000/LPC1500/LPC1500_SCT.zip
NXP,MCU---Cortex_M3---LPC1500,技术应用文档,【应用文档】LPC1500微控制器—让电机控制更简单,http://www.zlgmcu.com/download/downs.asp?ID=6581
NXP,MCU---Cortex_M3---LPC1500,技术应用文档,【应用文档】LPC1500微控制器使用FOC控制PMSM电机,http://www.zlgmcu.com/NXP/LPC1000/LPC1500/LPC1500_FOC.zip
NXP,MCU---Cortex_M3---LPC1500,技术应用文档,【应用文档】LPC1500系列微控制器实现BLDC电机控制应用,http://www.zlgmcu.com/NXP/LPC1000/ds/LPC15xxBLDC_motor_control.zip
NXP,MCU---Cortex_M3---LPC1500,技术应用文档,【应用文档】NXP在线引脚配置工具使用说明V1.00,http://www.zlgmcu.com/download/downs.asp?ID=6635
NXP,MCU---Cortex_M3---LPC1300,最小系统与快速入门,【硬件资料】LPC1300最小系统电路与器件封装库,http://www.zlgmcu.com/NXP/LPC1000/ds/LPC1300_ku.zip
NXP,MCU---Cortex_M3---LPC1300,最小系统与快速入门,【用户手册】EasyCortex M3-1300用户使用手册V1.05,http://www.zlg.cn/uploadfiles/rar/20130609043508281.rar
NXP,MCU---Cortex_M3---LPC1300,最小系统与快速入门,【配套例程】LPC1300_KEIL工程模板及配套例程,http://www.zlgmcu.com/NXP/LPC1000/ds/LPC1300_KEIL_PT_DEMO.rar
NXP,MCU---Cortex_M3---LPC1300,最小系统与快速入门,【硬件资料】LPC1300开发板硬件参考资料,http://www.zlgmcu.com/NXP/LPC1000/ds/LPC1300_deve_board_resources.rar
NXP,MCU---Cortex_M3---LPC1300,最小系统与快速入门,【仿真软件】板载USB仿真器软件,undefined
NXP,MCU---Cortex_M3---LPC1300,工具与软件,【工具软件】【工具软件】串口调试软件EasyARM,http://www.zlgmcu.com/NXP/LPC1000/ds/SF_EasyARM.rar
NXP,MCU---Cortex_M3---LPC1300,工具与软件,【工具软件】串口下载软件FlashMagic v7.02,http://www.zlgmcu.com/NXP/LPC1000/ds/SF_FlashMagic.rar
NXP,MCU---Cortex_M3---LPC1300,工具与软件,【配套软件】FlashMagic V8.80,http://www.flashmagictool.com/
NXP,MCU---Cortex_M3---LPC1300,工具与软件,【配套软件】PLL计算工具,http://www.lpcware.com/content/nxpfile/lpc13xx-main-pll-calculator
NXP,MCU---Cortex_M3---LPC1300,技术应用文档,【应用文档】AES加密及解密的软件实现 ,http://www.zlgmcu.com/NXP/LPC1000/ds/AN11241.zip
NXP,MCU---Cortex_M3---LPC1300,技术应用文档,【应用文档】BGA封装PCB设计指南 ,http://www.zlgmcu.com/download/downs.asp?ID=6487
NXP,MCU---Cortex_M3---LPC1300,技术应用文档,【应用文档】DSP库应用之FFT功能软件解码DTMF音调,http://www.zlgmcu.com/NXP/LPC1000/ds/AN10943.zip
NXP,MCU---Cortex_M3---LPC1300,技术应用文档,【应用文档】DSP库应用之数字滤波,http://www.zlgmcu.com/download/downs.asp?ID=6492
NXP,MCU---Cortex_M3---LPC1300,技术应用文档,【应用文档】Full-speed USB使用指南,http://www.zlgmcu.com/download/downs.asp?ID=6503
NXP,MCU---Cortex_M3---LPC1300,技术应用文档,【应用文档】LPC1100/LPC1300 PCB布局和ADC电路的建议,http://www.zlgmcu.com/NXP/LPC1000/ds/AN11031v1.zip
NXP,MCU---Cortex_M3---LPC1300,技术应用文档,【应用文档】LPC1100和LPC1300使用代码读保护,http://www.zlgmcu.com/download/downs.asp?ID=6495
NXP,MCU---Cortex_M3---LPC1300,技术应用文档,【应用文档】LPC111x/LPC13xx 全双工UART软件实现,http://www.zlgmcu.com/NXP/LPC1000/ds/LPC13xx_duplex_software.zip
NXP,MCU---Cortex_M3---LPC1300,技术应用文档,【应用文档】LPC11xx/LPC13xx DALI协议应用2.0,http://www.zlgmcu.com/NXP/LPC1000/ds/AN11174_DALI.zip
NXP,MCU---Cortex_M3---LPC1300,技术应用文档,【应用文档】LPC1300 USB在系统编程,http://www.zlgmcu.com/NXP/LPC1000/ds/LPC1300_USB_programming.zip
NXP,MCU---Cortex_M3---LPC1300,技术应用文档,【应用文档】LPC1300 片上驱动实现USB HID类,http://www.zlgmcu.com/NXP/LPC1000/ds/AN10904.zip
NXP,MCU---Cortex_M3---LPC1300,技术应用文档,【应用文档】LPC134x I2C接口收音机方案,http://www.zlgmcu.com/NXP/LPC1000/ds/AN10900.zip
NXP,MCU---Cortex_M3---LPC1300,技术应用文档,【应用文档】LPC134x USB复合设备的实现,http://www.zlgmcu.com/NXP/LPC1000/ds/LPC134x_USB_device.zip
NXP,MCU---Cortex_M3---LPC1300,技术应用文档,【应用文档】LPC1700/LCP1300 DSP库介绍,http://www.zlgmcu.com/NXP/LPC1000/ds/AN10913_CM3_DSP.zip
NXP,MCU---Cortex_M3---LPC1300,技术应用文档,【应用文档】LPCXpresso下使用LPC13xx低功耗模式指南,http://www.zlgmcu.com/NXP/LPC1000/ds/LPC13xx_LPCXpresso.zip
NXP,MCU---Cortex_M3---LPC1300,技术应用文档,【应用文档】PMBus 软件堆栈的实现,http://www.zlgmcu.com/NXP/LPC1000/ds/AN11318.zip
NXP,MCU---Cortex_M3---LPC1300,技术应用文档,【应用文档】表面贴装回流焊指导,http://www.zlgmcu.com/download/downs.asp?ID=6486
NXP,MCU---Cortex_M3---LPC1300,技术应用文档,【应用文档】基于LPC系列单片机M3内核的IEC60335 B类库,http://www.zlgmcu.com/NXP/LPC1000/ds/AN10918_ClassB_CM3.zip
NXP,MCU---Cortex_M3---LPC1800,最小系统与快速入门,【配套例程】LPC1800系列微控制器配套例程及工程模板 V1.00,http://www.zlgmcu.com/NXP/LPC1000/LPC1800/LPC1800_routine.rar
NXP,MCU---Cortex_M3---LPC1800,工具与软件,【工具软件】LPC1800 PinMux工具 V1.00,http://www.zlgmcu.com/NXP/LPC1000/lpc1800/LPC1800_PinMux.rar
NXP,MCU---Cortex_M3---LPC1800,工具与软件,【工具软件】SCT工具安装软件 V1.00,http://www.zlgmcu.com/NXP/LPC1000/lpc1800/SCT.rar
NXP,MCU---Cortex_M3---LPC1800,工具与软件,【工具软件】音频PLL计算工具 V1.00,http://www.zlgmcu.com/NXP/LPC1000/lpc1800/PLL.rar
NXP,MCU---Cortex_M3---LPC1800,工具与软件,【配套软件】FlashMagic V8.80,http://www.flashmagictool.com
NXP,MCU---Cortex_M3---LPC1800,工具与软件,【配套软件】SCT-Tool,http://www.lpcware.com/content/nxpfile/sct-tools
NXP,MCU---Cortex_M3---LPC1800,工具与软件,【配套软件】LCD带宽计算工具,http://www.lpcware.com/content/nxpfile/lcd-bandwidth-calculator-lpc18xx-and-lpc43xx
NXP,MCU---Cortex_M3---LPC1800,工具与软件,【配套软件】DFU工具,http://www.lpcware.com/content/nxpfile/nxp-lpc18xx43xx-dfu-download-and-secure-image-generator
NXP,MCU---Cortex_M3---LPC1800,工具与软件,【配套软件】DFU驱动,http://www.lpcware.com/lpclink2-config-tool
NXP,MCU---Cortex_M3---LPC1800,技术应用文档,【应用文档】LPC1800AES编码和解码 ,http://www.zlgmcu.com/NXP/LPC1000/ds/AES_en_de.zip
NXP,MCU---Cortex_M3---LPC1800,技术应用文档,【应用文档】LPC1800电源管理总线(PMBus)软件,http://www.zlgmcu.com/NXP/LPC1000/ds/lpc_PMBus_software.zip
NXP,MCU---Cortex_M3---LPC1800,技术应用文档,【应用文档】LPC1800基于SCT的摄像头接口设计,http://www.zlgmcu.com/NXP/LPC4000/ds/SCTCameraInterface_design.zip
NXP,MCU---Cortex_M3---LPC1800,技术应用文档,【应用文档】LPC1800上MxMEMMAP的技术笔记,http://www.zlgmcu.com/download/downs.asp?ID=6268
NXP,MCU---Cortex_M3---LPC1800,技术应用文档,【应用文档】LPC1800上UART ISP的UU编码 ,http://www.zlgmcu.com/download/downs.asp?ID=6269
NXP,MCU---Cortex_M3---LPC1800,技术应用文档,【应用文档】LPC1800通过ULPI连接的高速USB ,http://www.zlgmcu.com/NXP/LPC4000/ds/ULPI_USBPHY.zip
NXP,MCU---Cortex_M3---LPC1800,技术应用文档,【应用文档】LPC1800为新的Flash添加编程算法,http://www.zlgmcu.com/NXP/LPC4000/ds/MCB_flash.zip
NXP,MCU---Cortex_M3---LPC1800,技术应用文档,【应用文档】LPC1800一次性可编程(OTP)的配置,http://www.zlgmcu.com/NXP/LPC4000/ds/AN11292_otp.zip
NXP,MCU---Cortex_M3---LPC1800,技术应用文档,【应用文档】LPC1800在线系统编程(ISP),http://www.zlgmcu.com/NXP/LPC1000/ds/LPC1800Flash_isp.zip
NXP,MCU---Cortex_M3---LPC1800,技术应用文档,【应用文档】LPC18xx上使用SPIFI传输到LCD,http://www.zlgmcu.com/NXP/LPC1000/ds/LPC18xx_SPIFI_LCD.zip
NXP,MCU---Cortex_M3---LPC1800,技术应用文档,【应用文档】emWin图形库用户手册,http://www.zlgmcu.com/download/downs.asp?ID=5703
NXP,MCU---Cortex_M3---LPC1800,技术应用文档,【应用文档】emWin图形库用户手册(英),http://www.zlgmcu.com/download/downs.asp?ID=5702
NXP,MCU---Cortex_M3---LPC1800,技术应用文档,【应用文档】NXP微控制器BGA封装的PCB布线指南,http://www.zlgmcu.com/download/downs.asp?ID=5701
NXP,MCU---Cortex_M3---LPC1800,技术应用文档,【应用文档】NXP芯片表面贴装—回流焊技术,http://www.zlgmcu.com/download/downs.asp?ID=5700
NXP,MCU---Cortex_M4---LPC4000,工具与软件,【配套软件】LPC4000 PinMux工具 V1.00,http://www.lpcware.com/content/nxpfile/lpc407x8x-pin-mux-tool
NXP,MCU---Cortex_M4---LPC4000,工具与软件,【配套软件】FlashMagic V8.80,http://www.flashmagictool.com
NXP,MCU---Cortex_M4---LPC4000,工具与软件,【配套软件】PLL计算工具,http://www.lpcware.com/content/nxpfile/lpc407x8x177x8x-pll-setting-calculator
NXP,MCU---Cortex_M4---LPC4000,技术应用文档,【应用文档】使用SGPIO模拟实现SPI主机接口(英) ,http://www.zlgmcu.com/download/downs.asp?ID=5785
NXP,MCU---Cortex_M4---LPC4000,技术应用文档,【应用文档】emWin图形库用户手册,http://www.zlgmcu.com/download/downs.asp?ID=5703
NXP,MCU---Cortex_M4---LPC4000,技术应用文档,【应用文档】emWin图形库用户手册(英),http://www.zlgmcu.com/download/downs.asp?ID=5702
